MAH organisation name,Product Authorisation country
MEDA PHARMA S.L.,Spain
CHEPLAPHARM ARZNEIMITTEL GMBH,Belgium
CAMPUS PHARMA AB,Sweden
VIATRIS HEALTHCARE GMBH,Germany
REMEDICA LIMITED,Malta
FRESENIUS KABI HUNGARY KFT.,Hungary
FRESENIUS KABI HUNGARY KFT.,Hungary
FRESENIUS KABI HUNGARY KFT.,Hungary
FRESENIUS KABI HUNGARY KFT.,Hungary
FRESENIUS KABI HUNGARY KFT.,Hungary
FRESENIUS KABI HUNGARY KFT.,Hungary
FRESENIUS KABI HUNGARY KFT.,Hungary
FRESENIUS KABI HUNGARY KFT.,Hungary
ACCORD HEALTHCARE S.L.U.,Cyprus
CHEPLAPHARM ARZNEIMITTEL GMBH,France
LABORATOIRE CCD,France
LABORATOIRE CCD,France
MERCURY PHARMACEUTICALS LIMITED,United Kingdom (Northern Ireland)
PFIZER LIMITED,United Kingdom (Northern Ireland)
STRAGEN NORDIC A/S,Norway
ACCORD HEALTHCARE IRELAND LIMITED,Ireland
PFIZER,Belgium
PFIZER,Belgium
PFIZER,Belgium
PFIZER,Belgium
PFIZER,Belgium
PFIZER,Belgium
PFIZER,Belgium
PFIZER,Belgium
PFIZER,Belgium
MANX HEALTHCARE LIMITED,United Kingdom (Northern Ireland)
MYLAN PRODUCTS LIMITED,United Kingdom (Northern Ireland)
PFIZER AS,Norway
PFIZER CORPORATION AUSTRIA GES.M.B.H.,Austria
ALTERNOVA A/S,Denmark
PFIZER B.V.,Netherlands
VIATRIS APS,Iceland
,Germany
,Germany
,Germany
,Germany
,Germany
,Germany
,Germany
ACCORD HEALTHCARE POLSKA SP. Z O.O.,Poland
CHEPLAPHARM ARZNEIMITTEL GMBH,Luxembourg
CHEPLAPHARM ARZNEIMITTEL GMBH,Luxembourg
CHEPLAPHARM ARZNEIMITTEL GMBH,Luxembourg
CHEPLAPHARM ARZNEIMITTEL GMBH,Luxembourg
MEDOCHEMIE LIMITED,Estonia
ACCORD HEALTHCARE B.V.,Germany
MEDOCHEMIE LIMITED,Malta
MEDOCHEMIE LIMITED,Malta
,Austria
PFIZER HEALTHCARE IRELAND,Ireland
PHARMA BAVARIA INTERNACIONAL (PBI) PORTUGAL UNIPESSOAL LDA.,Malta
PHARMA BAVARIA INTERNACIONAL (PBI) PORTUGAL UNIPESSOAL LDA.,Malta
PHARMA BAVARIA INTERNACIONAL (PBI) PORTUGAL UNIPESSOAL LDA.,Malta
PHARMA BAVARIA INTERNACIONAL (PBI) PORTUGAL UNIPESSOAL LDA.,Malta
PHARMA BAVARIA INTERNACIONAL (PBI) PORTUGAL UNIPESSOAL LDA.,Malta
PHARMA BAVARIA INTERNACIONAL (PBI) PORTUGAL UNIPESSOAL LDA.,Malta
PHARMA BAVARIA INTERNACIONAL (PBI) PORTUGAL UNIPESSOAL LDA.,Malta
PHARMA BAVARIA INTERNACIONAL (PBI) PORTUGAL UNIPESSOAL LDA.,Malta
TAKEDA OY,Finland
TAKEDA OY,Finland
TAKEDA OY,Finland
TAKEDA OY,Finland
ACCORD HEALTHCARE B.V.,Germany
FRESENIUS KABI,Belgium
FRESENIUS KABI,Belgium
FRESENIUS KABI,Belgium
FRESENIUS KABI,Belgium
FRESENIUS KABI,Belgium
FRESENIUS KABI,Belgium
FRESENIUS KABI,Belgium
FRESENIUS KABI,Belgium
FRESENIUS KABI,Belgium
FRESENIUS KABI,Belgium
FRESENIUS KABI,Belgium
FRESENIUS KABI,Belgium
FRESENIUS KABI,Belgium
FRESENIUS KABI,Belgium
FRESENIUS KABI,Belgium
FRESENIUS KABI,Belgium
FRESENIUS KABI,Belgium
FRESENIUS KABI,Belgium
CHEPLAPHARM ARZNEIMITTEL GMBH,Belgium
CHEPLAPHARM ARZNEIMITTEL GMBH,Belgium
CHEPLAPHARM ARZNEIMITTEL GMBH,Belgium
CHEPLAPHARM ARZNEIMITTEL GMBH,Belgium
CHEPLAPHARM ARZNEIMITTEL GMBH,Belgium
CHEPLAPHARM ARZNEIMITTEL GMBH,Belgium
CHEPLAPHARM ARZNEIMITTEL GMBH,Belgium
CHEPLAPHARM ARZNEIMITTEL GMBH,Belgium
CHEPLAPHARM ARZNEIMITTEL GMBH,Belgium
CHEPLAPHARM ARZNEIMITTEL GMBH,Belgium
CHEPLAPHARM ARZNEIMITTEL GMBH,Belgium
CHEPLAPHARM ARZNEIMITTEL GMBH,Belgium
REMEDICA LIMITED,Cyprus
MEDA PHARMA S.L.,Spain
ALTER PHARMA,Portugal
ALTER PHARMA,Portugal
ALTER PHARMA,Portugal
ALTER PHARMA,Portugal
ALTER PHARMA,Portugal
ALTER PHARMA,Portugal
ALTER PHARMA,Portugal
ALTER PHARMA,Portugal
ALTER PHARMA,Portugal
ALTER PHARMA,Portugal
STRAGEN NORDIC A/S,Finland
ACCORD HEALTHCARE FRANCE S.A.S.,France
ACCORD HEALTHCARE FRANCE S.A.S.,France
ACCORD HEALTHCARE FRANCE S.A.S.,France
,Germany
,Germany
,Germany
,Germany
LABORATOIRE AGUETTANT,France
MEDA AB,Estonia
CHEPLAPHARM ARZNEIMITTEL GMBH,Czechia
MALESCI ISTITUTO FARMACOBIOLOGICO S.P.A.,Italy
FRESENIUS KABI BULGARIA EOOD,Bulgaria
PFIZER APS,Iceland
ACCORD HEALTHCARE B.V.,Norway
ACCORD HEALTHCARE POLSKA SP. Z O.O.,Poland
BAXTER HOLDING B.V.,Latvia
ALTER PHARMA,Portugal
ALTER PHARMA,Portugal
ALTER PHARMA,Portugal
ALTER PHARMA,Portugal
ALTER PHARMA,Portugal
ALTER PHARMA,Portugal
ALTER PHARMA,Portugal
ALTER PHARMA,Portugal
ALTER PHARMA,Portugal
ALTER PHARMA,Portugal
CHEPLAPHARM ARZNEIMITTEL GMBH,Hungary
RIVOPHARM (UK) LIMITED,United Kingdom (Northern Ireland)
ACCORD HEALTHCARE B.V.,Denmark
ACCORD HEALTHCARE B.V.,Denmark
ACCORD HEALTHCARE B.V.,Denmark
ACCORD HEALTHCARE B.V.,Denmark
,Poland
FRESENIUS KABI AB,Sweden
DR. FRIEDRICH EBERTH ARZNEIMITTEL GMBH,Austria
VIATRIS AB,Sweden
MAKPHARM D.O.O.,Croatia
MEDOCHEMIE LIMITED,Slovakia
ROTTAPHARM S.P.A.,Italy
ORIFARM GENERICS A/S,Denmark
ALTERNOVA A/S,Sweden
MEDOCHEMIE LIMITED,Malta
MEDOCHEMIE LIMITED,Malta
H E X A L AG,Germany
TILLOMED LABORATORIES LIMITED,United Kingdom (Northern Ireland)
TILLOMED LABORATORIES LIMITED,United Kingdom (Northern Ireland)
TILLOMED LABORATORIES LIMITED,United Kingdom (Northern Ireland)
TILLOMED LABORATORIES LIMITED,United Kingdom (Northern Ireland)
TILLOMED LABORATORIES LIMITED,United Kingdom (Northern Ireland)
TILLOMED LABORATORIES LIMITED,United Kingdom (Northern Ireland)
TILLOMED LABORATORIES LIMITED,United Kingdom (Northern Ireland)
MALESCI ISTITUTO FARMACOBIOLOGICO S.P.A.,Italy
VIATRIS APS,Denmark
PFIZER PHARMA GMBH,Germany
MAKPHARM D.O.O.,Slovenia
FRESENIUS KABI POLSKA SP. Z O.O.,Lithuania
FRESENIUS KABI POLSKA SP. Z O.O.,Lithuania
FRESENIUS KABI POLSKA SP. Z O.O.,Lithuania
FRESENIUS KABI POLSKA SP. Z O.O.,Lithuania
FRESENIUS KABI POLSKA SP. Z O.O.,Lithuania
FRESENIUS KABI POLSKA SP. Z O.O.,Lithuania
FRESENIUS KABI POLSKA SP. Z O.O.,Lithuania
FRESENIUS KABI POLSKA SP. Z O.O.,Lithuania
PFIZER APS,Iceland
,Germany
PHARMA BAVARIA INTERNACIONAL (PBI) PORTUGAL UNIPESSOAL LDA.,Malta
PHARMA BAVARIA INTERNACIONAL (PBI) PORTUGAL UNIPESSOAL LDA.,Malta
PHARMA BAVARIA INTERNACIONAL (PBI) PORTUGAL UNIPESSOAL LDA.,Malta
ACCORD HEALTHCARE B.V.,Estonia
ACCORD HEALTHCARE LIMITED,United Kingdom (Northern Ireland)
MEDOCHEMIE LIMITED,Sweden
EUGIA PHARMA (MALTA) LIMITED,Portugal
EUGIA PHARMA (MALTA) LIMITED,Portugal
EUGIA PHARMA (MALTA) LIMITED,Portugal
EUGIA PHARMA (MALTA) LIMITED,Portugal
EUGIA PHARMA (MALTA) LIMITED,Portugal
EUGIA PHARMA (MALTA) LIMITED,Portugal
EUGIA PHARMA (MALTA) LIMITED,Portugal
MYLAN PHARMACEUTICALS LIMITED,Netherlands
IBIGEN S.R.L.,United Kingdom (Northern Ireland)
IBIGEN S.R.L.,United Kingdom (Northern Ireland)
IBIGEN S.R.L.,United Kingdom (Northern Ireland)
IBIGEN S.R.L.,United Kingdom (Northern Ireland)
IBIGEN S.R.L.,United Kingdom (Northern Ireland)
IBIGEN S.R.L.,United Kingdom (Northern Ireland)
IBIGEN S.R.L.,United Kingdom (Northern Ireland)
IBIGEN S.R.L.,United Kingdom (Northern Ireland)
IBIGEN S.R.L.,United Kingdom (Northern Ireland)
IBIGEN S.R.L.,United Kingdom (Northern Ireland)
ACCORD HEALTHCARE B.V.,Norway
PHARMACENTER EUROPE KFT.,Hungary
ORIFARM GENERICS A/S,Norway
,Netherlands
,Netherlands
,Netherlands
,Netherlands
,Netherlands
,Netherlands
,Netherlands
ACCORD HEALTHCARE B.V.,Sweden
STRAGEN NORDIC A/S,Denmark
2CARE4 GENERICS APS,Sweden
BAXTER HOLDING B.V.,Finland
BAXTER HOLDING B.V.,Finland
BAXTER HOLDING B.V.,Finland
BAXTER HOLDING B.V.,Finland
,France
,France
,France
,Norway
,Norway
,Norway
,Norway
,Norway
,Norway
CHEPLAPHARM ARZNEIMITTEL GMBH,Czechia
SANDOZ B.V.,Netherlands
CHEPLAPHARM ARZNEIMITTEL GMBH,Poland
PFIZER AB,Sweden
ROTTAPHARM S.P.A.,Italy
ROTTAPHARM S.P.A.,Italy
EUGIA PHARMA (MALTA) LIMITED,Germany
IBIGEN S.R.L.,Malta
IBIGEN S.R.L.,Malta
IBIGEN S.R.L.,Malta
IBIGEN S.R.L.,Malta
IBIGEN S.R.L.,Malta
IBIGEN S.R.L.,Malta
IBIGEN S.R.L.,Malta
IBIGEN S.R.L.,Malta
IBIGEN S.R.L.,Malta
IBIGEN S.R.L.,Malta
,Poland
,Poland
,Poland
VIATRIS AB,Sweden
CHEPLAPHARM ARZNEIMITTEL GMBH,Luxembourg
CHEPLAPHARM ARZNEIMITTEL GMBH,Luxembourg
CHEPLAPHARM ARZNEIMITTEL GMBH,Luxembourg
CHEPLAPHARM ARZNEIMITTEL GMBH,Luxembourg
CHEPLAPHARM ARZNEIMITTEL GMBH,Luxembourg
CHEPLAPHARM ARZNEIMITTEL GMBH,Luxembourg
CHEPLAPHARM ARZNEIMITTEL GMBH,Luxembourg
CHEPLAPHARM ARZNEIMITTEL GMBH,Luxembourg
VIATRIS SANTE,France
MYLAN HEALTHCARE B.V.,Netherlands
BAXTER HOLDING B.V.,Greece
CHEPLAPHARM ARZNEIMITTEL GMBH,Poland
ALTERNOVA A/S,Finland
ALTERNOVA A/S,Finland
ALTERNOVA A/S,Finland
ALTERNOVA A/S,Finland
ALTERNOVA A/S,Finland
ALTERNOVA A/S,Finland
CEMAG CARE,France
MEDOCHEMIE LIMITED,Cyprus
BAXTER HOLDING B.V.,Germany
BAXTER HOLDING B.V.,Spain
CEMAG CARE,Spain
MEDOCHEMIE LIMITED,Portugal
MEDOCHEMIE LIMITED,Portugal
MAKPHARM D.O.O.,Slovakia
FRESENIUS KABI POLSKA SP. Z O.O.,Latvia
PFIZER APS,Denmark
FRESENIUS KABI NORGE AS,Norway
ACCORD HEALTHCARE B.V.,Belgium
ACCORD HEALTHCARE B.V.,Belgium
ACCORD HEALTHCARE B.V.,Belgium
ACCORD HEALTHCARE B.V.,Belgium
LABORATORIOS TILLOMED SPAIN S.L.,Poland
LABORATORIOS TILLOMED SPAIN S.L.,Poland
LABORATORIOS TILLOMED SPAIN S.L.,Poland
LABORATORIOS TILLOMED SPAIN S.L.,Poland
LABORATORIOS TILLOMED SPAIN S.L.,Poland
LABORATORIOS TILLOMED SPAIN S.L.,Poland
LABORATORIOS TILLOMED SPAIN S.L.,Poland
MEDOCHEMIE LIMITED,Cyprus
VIATRIS SANTE,France
VIATRIS AB,Sweden
ACCORD HEALTHCARE IRELAND LIMITED,Ireland
DR. FRIEDRICH EBERTH ARZNEIMITTEL GMBH,Germany
NEOGEN,Denmark
NEOGEN,Denmark
NEOGEN,Denmark
NEOGEN,Denmark
NEOGEN,Denmark
NEOGEN,Denmark
VIATRIS OY,Finland
VIATRIS OY,Finland
VIATRIS OY,Finland
VIATRIS OY,Finland
ALTER PHARMA,Portugal
ALTER PHARMA,Portugal
ALTER PHARMA,Portugal
ALTER PHARMA,Portugal
ALTER PHARMA,Portugal
ALTER PHARMA,Portugal
ALTER PHARMA,Portugal
ALTER PHARMA,Portugal
ALTER PHARMA,Portugal
ALTER PHARMA,Portugal
MAKPHARM D.O.O.,Croatia
FRESENIUS KABI S.R.O.,Czechia
MILPHARM LIMITED,United Kingdom (Northern Ireland)
MEDICAMENTUM PHARMA GMBH,Austria
BAXTER HOLDING B.V.,Hungary
BAXTER HOLDING B.V.,Hungary
BAXTER HOLDING B.V.,Hungary
BAXTER HOLDING B.V.,Hungary
EUGIA PHARMA (MALTA) LIMITED,Italy
EUGIA PHARMA (MALTA) LIMITED,Italy
EUGIA PHARMA (MALTA) LIMITED,Italy
EUGIA PHARMA (MALTA) LIMITED,Italy
EUGIA PHARMA (MALTA) LIMITED,Italy
EUGIA PHARMA (MALTA) LIMITED,Italy
EUGIA PHARMA (MALTA) LIMITED,Italy
PFIZER PHARMA GMBH,Germany
BAXTER HOLDING B.V.,Sweden
FRESENIUS KABI AB,Denmark
PFIZER CORPORATION AUSTRIA GES.M.B.H.,Austria
BAXTER HOLDING B.V.,Norway
ACCORD HEALTHCARE S.L.U.,Italy
ACCORD HEALTHCARE S.L.U.,Italy
ACCORD HEALTHCARE S.L.U.,Italy
PFIZER,Belgium
PFIZER,Belgium
PFIZER,Belgium
PFIZER,Belgium
PFIZER,Belgium
PFIZER,Belgium
PFIZER,Belgium
PFIZER,Belgium
PFIZER,Belgium
ACCORD HEALTHCARE S.L.U.,Cyprus
PFIZER B.V.,Netherlands
BAXTER HOLDING B.V.,Lithuania
BAXTER HOLDING B.V.,Lithuania
BAXTER HOLDING B.V.,Lithuania
BAXTER HOLDING B.V.,Lithuania
MAKPHARM D.O.O.,Slovakia
TILLOMED LABORATORIES LIMITED,United Kingdom (Northern Ireland)
TILLOMED LABORATORIES LIMITED,United Kingdom (Northern Ireland)
TILLOMED LABORATORIES LIMITED,United Kingdom (Northern Ireland)
TILLOMED LABORATORIES LIMITED,United Kingdom (Northern Ireland)
TILLOMED LABORATORIES LIMITED,United Kingdom (Northern Ireland)
TILLOMED LABORATORIES LIMITED,United Kingdom (Northern Ireland)
PFIZER APS,Denmark
STRAGEN UK LIMITED,United Kingdom (Northern Ireland)
ACCORD HEALTHCARE LIMITED,United Kingdom (Northern Ireland)
CHEPLAPHARM ARZNEIMITTEL GMBH,Luxembourg
CHEPLAPHARM ARZNEIMITTEL GMBH,Luxembourg
CHEPLAPHARM ARZNEIMITTEL GMBH,Luxembourg
CHEPLAPHARM ARZNEIMITTEL GMBH,Luxembourg
CHEPLAPHARM ARZNEIMITTEL GMBH,Luxembourg
CHEPLAPHARM ARZNEIMITTEL GMBH,Luxembourg
CHEPLAPHARM ARZNEIMITTEL GMBH,Luxembourg
CHEPLAPHARM ARZNEIMITTEL GMBH,Luxembourg
LIFE MEDICAL APS,Denmark
ACCORD HEALTHCARE S.L.U.,Italy
ACCORD HEALTHCARE S.L.U.,Italy
ACCORD HEALTHCARE S.L.U.,Italy
MEDA AB,Latvia
CHEPLAPHARM ARZNEIMITTEL GMBH,Hungary
A. NIKOLAKOPOULOS S.A.,Greece
CHEPLAPHARM ARZNEIMITTEL GMBH,France
ACCORD HEALTHCARE S.L.U.,Portugal
PFIZER HELLAS A.E.,Malta
CHEPLAPHARM ARZNEIMITTEL GMBH,France
CHEPLAPHARM ARZNEIMITTEL GMBH,France
BAXTER HOLDING B.V.,Estonia
PHARMA BAVARIA INTERNACIONAL (PBI) PORTUGAL UNIPESSOAL LDA.,Portugal
PHARMA BAVARIA INTERNACIONAL (PBI) PORTUGAL UNIPESSOAL LDA.,Portugal
PHARMA BAVARIA INTERNACIONAL (PBI) PORTUGAL UNIPESSOAL LDA.,Portugal
WAYMADE PLC,United Kingdom (Northern Ireland)
MEDOCHEMIE LIMITED,Cyprus
PHARMA BAVARIA INTERNACIONAL (PBI) PORTUGAL UNIPESSOAL LDA.,Portugal
PHARMA BAVARIA INTERNACIONAL (PBI) PORTUGAL UNIPESSOAL LDA.,Portugal
PHARMA BAVARIA INTERNACIONAL (PBI) PORTUGAL UNIPESSOAL LDA.,Portugal
PHARMA BAVARIA INTERNACIONAL (PBI) PORTUGAL UNIPESSOAL LDA.,Portugal
PHARMA BAVARIA INTERNACIONAL (PBI) PORTUGAL UNIPESSOAL LDA.,Portugal
PHARMA BAVARIA INTERNACIONAL (PBI) PORTUGAL UNIPESSOAL LDA.,Portugal
PHARMA BAVARIA INTERNACIONAL (PBI) PORTUGAL UNIPESSOAL LDA.,Portugal
PHARMA BAVARIA INTERNACIONAL (PBI) PORTUGAL UNIPESSOAL LDA.,Portugal
BAXTER B.V.,Netherlands
FRESENIUS KABI AB,Finland
FRESENIUS KABI AB,Finland
FRESENIUS KABI AB,Finland
FRESENIUS KABI AB,Finland
ACCORD HEALTHCARE B.V.,Estonia
MEDOCHEMIE LIMITED,Spain
MEDOCHEMIE LIMITED,Spain
FRESENIUS KABI ROMANIA S.R.L.,Romania
FRESENIUS KABI ROMANIA S.R.L.,Romania
FRESENIUS KABI ROMANIA S.R.L.,Romania
FRESENIUS KABI ROMANIA S.R.L.,Romania
FRESENIUS KABI ROMANIA S.R.L.,Romania
FRESENIUS KABI ROMANIA S.R.L.,Romania
FRESENIUS KABI ROMANIA S.R.L.,Romania
FRESENIUS KABI ROMANIA S.R.L.,Romania
ORIFARM GENERICS A/S,Sweden
MEDOCHEMIE LIMITED,Cyprus
BAXTER HOLDING B.V.,Ireland
MEDOCHEMIE LIMITED,Bulgaria
CARINOPHARM GMBH,Germany
PHARMA BAVARIA INTERNACIONAL (PBI) PORTUGAL UNIPESSOAL LDA.,Portugal
PHARMA BAVARIA INTERNACIONAL (PBI) PORTUGAL UNIPESSOAL LDA.,Portugal
PHARMA BAVARIA INTERNACIONAL (PBI) PORTUGAL UNIPESSOAL LDA.,Portugal
STRAGEN FRANCE,France
ACCORD HEALTHCARE B.V.,Finland
MAXMIND PHARMACEUTICAL S.L.,Portugal
MAXMIND PHARMACEUTICAL S.L.,Portugal
MAXMIND PHARMACEUTICAL S.L.,Portugal
MAXMIND PHARMACEUTICAL S.L.,Portugal
MAXMIND PHARMACEUTICAL S.L.,Portugal
MAXMIND PHARMACEUTICAL S.L.,Portugal
LABORATOIRE CCD,France
LABORATOIRE CCD,France
CODAL-SYNTO LIMITED,Cyprus
MAKPHARM D.O.O.,Slovenia
RIVOPHARM (UK) LIMITED,United Kingdom (Northern Ireland)
ONKOGEN KFT.,Hungary
SANDOZ LIMITED,United Kingdom (Northern Ireland)
MALESCI ISTITUTO FARMACOBIOLOGICO S.P.A.,Italy
ACCORD HEALTHCARE POLSKA SP. Z O.O.,Czechia
ALTER PHARMA,Portugal
ALTER PHARMA,Portugal
ALTER PHARMA,Portugal
ALTER PHARMA,Portugal
ALTER PHARMA,Portugal
ALTER PHARMA,Portugal
ALTER PHARMA,Portugal
ALTER PHARMA,Portugal
ALTER PHARMA,Portugal
ALTER PHARMA,Portugal
ACCORD HEALTHCARE B.V.,Netherlands
BAXTER HEALTHCARE LIMITED,United Kingdom (Northern Ireland)
MEDOCHEMIE LIMITED,Cyprus
CHEPLAPHARM ARZNEIMITTEL GMBH,Belgium
CHEPLAPHARM ARZNEIMITTEL GMBH,Belgium
CHEPLAPHARM ARZNEIMITTEL GMBH,Belgium
CHEPLAPHARM ARZNEIMITTEL GMBH,Belgium
CHEPLAPHARM ARZNEIMITTEL GMBH,Belgium
CHEPLAPHARM ARZNEIMITTEL GMBH,Belgium
CHEPLAPHARM ARZNEIMITTEL GMBH,Belgium
CHEPLAPHARM ARZNEIMITTEL GMBH,Belgium
CHEPLAPHARM ARZNEIMITTEL GMBH,Belgium
STRAGEN FRANCE,France
BAXTER HOLDING B.V.,Italy
BAXTER HOLDING B.V.,Italy
BAXTER HOLDING B.V.,Italy
BAXTER HOLDING B.V.,Italy
BAXTER HOLDING B.V.,Austria
ACCORD HEALTHCARE S.L.U.,Portugal
ACCORD HEALTHCARE S.L.U.,Portugal
ATNAHS PHARMA NETHERLANDS B.V.,Netherlands
BAXTER HOLDING B.V.,Poland
PFIZER LIMITED,United Kingdom (Northern Ireland)
MANX HEALTHCARE LIMITED,United Kingdom (Northern Ireland)
CHEPLAPHARM ARZNEIMITTEL GMBH,Belgium
CHEPLAPHARM ARZNEIMITTEL GMBH,Belgium
CHEPLAPHARM ARZNEIMITTEL GMBH,Belgium
CHEPLAPHARM ARZNEIMITTEL GMBH,Belgium
CHEPLAPHARM ARZNEIMITTEL GMBH,Belgium
CHEPLAPHARM ARZNEIMITTEL GMBH,Belgium
CHEPLAPHARM ARZNEIMITTEL GMBH,Belgium
CHEPLAPHARM ARZNEIMITTEL GMBH,Belgium
CHEPLAPHARM ARZNEIMITTEL GMBH,Belgium
CHEPLAPHARM ARZNEIMITTEL GMBH,Belgium
CHEPLAPHARM ARZNEIMITTEL GMBH,Belgium
CHEPLAPHARM ARZNEIMITTEL GMBH,Belgium
CHEPLAPHARM ARZNEIMITTEL GMBH,Belgium
CHEPLAPHARM ARZNEIMITTEL GMBH,Belgium
CHEPLAPHARM ARZNEIMITTEL GMBH,Belgium
CHEPLAPHARM ARZNEIMITTEL GMBH,Belgium
CHEPLAPHARM ARZNEIMITTEL GMBH,Belgium
CHEPLAPHARM ARZNEIMITTEL GMBH,Belgium
CHEPLAPHARM ARZNEIMITTEL GMBH,Belgium
CHEPLAPHARM ARZNEIMITTEL GMBH,Belgium
CHEPLAPHARM ARZNEIMITTEL GMBH,Belgium
CHEPLAPHARM ARZNEIMITTEL GMBH,Belgium
CHEPLAPHARM ARZNEIMITTEL GMBH,Belgium
CHEPLAPHARM ARZNEIMITTEL GMBH,Belgium
CHEPLAPHARM ARZNEIMITTEL GMBH,Belgium
CHEPLAPHARM ARZNEIMITTEL GMBH,Belgium
CHEPLAPHARM ARZNEIMITTEL GMBH,Belgium
CHEPLAPHARM ARZNEIMITTEL GMBH,Belgium
CHEPLAPHARM ARZNEIMITTEL GMBH,Belgium
CHEPLAPHARM ARZNEIMITTEL GMBH,Belgium
CHEPLAPHARM ARZNEIMITTEL GMBH,Belgium
CHEPLAPHARM ARZNEIMITTEL GMBH,Belgium
CHEPLAPHARM ARZNEIMITTEL GMBH,Belgium
CHEPLAPHARM ARZNEIMITTEL GMBH,Belgium
CHEPLAPHARM ARZNEIMITTEL GMBH,Belgium
CHEPLAPHARM ARZNEIMITTEL GMBH,Belgium
CHEPLAPHARM ARZNEIMITTEL GMBH,Belgium
CHEPLAPHARM ARZNEIMITTEL GMBH,Belgium
CHEPLAPHARM ARZNEIMITTEL GMBH,Belgium
CHEPLAPHARM ARZNEIMITTEL GMBH,Belgium
CHEPLAPHARM ARZNEIMITTEL GMBH,Belgium
CHEPLAPHARM ARZNEIMITTEL GMBH,Belgium
ACCORD HEALTHCARE POLSKA SP. Z O.O.,Czechia
FRESENIUS KABI PHARMA PORTUGAL LDA.,Portugal
FRESENIUS KABI PHARMA PORTUGAL LDA.,Portugal
ACCORD HEALTHCARE B.V.,Sweden
A. NIKOLAKOPOULOS S.A.,Greece
ACCORD HEALTHCARE B.V.,Belgium
ACCORD HEALTHCARE B.V.,Belgium
ACCORD HEALTHCARE B.V.,Belgium
ACCORD HEALTHCARE B.V.,Belgium
VIATRIS AUSTRIA GMBH,Austria
STRAGEN NORDIC A/S,Sweden
NEOGEN,Portugal
NEOGEN,Portugal
NEOGEN,Portugal
NEOGEN,Portugal
NEOGEN,Portugal
NEOGEN,Portugal
CHEPLAPHARM ARZNEIMITTEL GMBH,Luxembourg
CHEPLAPHARM ARZNEIMITTEL GMBH,Luxembourg
CHEPLAPHARM ARZNEIMITTEL GMBH,Luxembourg
CHEPLAPHARM ARZNEIMITTEL GMBH,Luxembourg
CHEPLAPHARM ARZNEIMITTEL GMBH,Luxembourg
CHEPLAPHARM ARZNEIMITTEL GMBH,Luxembourg
CHEPLAPHARM ARZNEIMITTEL GMBH,Luxembourg
CHEPLAPHARM ARZNEIMITTEL GMBH,Luxembourg
CHEPLAPHARM ARZNEIMITTEL GMBH,Luxembourg
CHEPLAPHARM ARZNEIMITTEL GMBH,Luxembourg
CHEPLAPHARM ARZNEIMITTEL GMBH,Luxembourg
CHEPLAPHARM ARZNEIMITTEL GMBH,Luxembourg
EUGIA PHARMA (MALTA) LIMITED,France
ACCORD HEALTHCARE B.V.,Finland
ACCORD HEALTHCARE B.V.,Netherlands
CEMAG CARE,Sweden
PFIZER AB,Sweden
ORIFARM GENERICS A/S,Sweden
,Poland
,Poland
,Poland
,Poland
,Poland
,Poland
BAXTER HOLDING B.V.,Belgium
BAXTER HOLDING B.V.,Belgium
BAXTER HOLDING B.V.,Belgium
BAXTER HOLDING B.V.,Belgium
BAXTER HOLDING B.V.,Belgium
BAXTER HOLDING B.V.,Belgium
BAXTER HOLDING B.V.,Belgium
BAXTER HOLDING B.V.,Belgium
BAXTER HOLDING B.V.,Belgium
BAXTER HOLDING B.V.,Belgium
BAXTER HOLDING B.V.,Belgium
BAXTER HOLDING B.V.,Belgium
BAXTER HOLDING B.V.,Belgium
BAXTER HOLDING B.V.,Belgium
BAXTER HOLDING B.V.,Belgium
BAXTER HOLDING B.V.,Belgium
BAXTER HOLDING B.V.,Belgium
BAXTER HOLDING B.V.,Belgium
VIATRIS AS,Norway
VIATRIS AS,Norway
FOCUS PHARMACEUTICALS LIMITED,United Kingdom (Northern Ireland)
MAKPHARM D.O.O.,Slovenia
MYLAN PRODUCTS LIMITED,United Kingdom (Northern Ireland)
ZENTIVA K.S.,Spain
BIOINDUSTRIA LABORATORIO ITALIANO MEDICINALI S.P.A.,Italy
BIOINDUSTRIA LABORATORIO ITALIANO MEDICINALI S.P.A.,Italy
PFIZER AS,Norway
IBIGEN S.R.L.,Ireland
IBIGEN S.R.L.,Ireland
IBIGEN S.R.L.,Ireland
IBIGEN S.R.L.,Ireland
IBIGEN S.R.L.,Ireland
IBIGEN S.R.L.,Ireland
IBIGEN S.R.L.,Ireland
IBIGEN S.R.L.,Ireland
IBIGEN S.R.L.,Ireland
IBIGEN S.R.L.,Ireland
BAXTER HOLDING B.V.,Portugal
BAXTER HOLDING B.V.,Portugal
BAXTER HOLDING B.V.,Portugal
BAXTER HOLDING B.V.,Portugal
2CARE4 GENERICS APS,Denmark
CHEPLAPHARM ARZNEIMITTEL GMBH,Belgium
BAXTER HOLDING B.V.,Denmark
FRESENIUS KABI POLSKA SP. Z O.O.,Estonia
MYLAN IRE HEALTHCARE LIMITED,Ireland
CHEPLAPHARM ARZNEIMITTEL GMBH,Belgium
CHEPLAPHARM ARZNEIMITTEL GMBH,Portugal
TERAPIA S.A.,Romania
CHEPLAPHARM ARZNEIMITTEL GMBH,Portugal
CHEPLAPHARM ARZNEIMITTEL GMBH,Portugal
CHEPLAPHARM ARZNEIMITTEL GMBH,Ireland
